Sat Mar 02 13:59:53 2024
id - SE internal id for edge.
Vx, Vy - (m) Coordinates of center of edge.
L - (m) Length of the edge.
Fx, Fy, Fz - (N) Force components acting at each edge.
ca - (deg) Contact angle.
Calculation time: 170.544 s

id Vx Vy L Fx Fy Fz ca
611	-1.773963e-004	-6.053028e-006	2.360227e-006	-1.584278e-007	-5.281167e-008	3.146323e-008	169.330291
612	-1.777695e-004	-3.813930e-006	2.239098e-006	-1.584900e-007	1.940943e-023	2.951635e-008	169.450389
613	-1.777695e-004	-1.574832e-006	2.239098e-006	-1.584900e-007	1.940942e-023	2.951635e-008	169.450389
614	-1.777695e-004	2.910829e-007	1.492732e-006	-1.058879e-007	1.296753e-023	1.841188e-008	170.135986
615	-1.777695e-004	2.156998e-006	2.239098e-006	-1.588318e-007	1.945129e-023	2.761781e-008	170.135986
616	-1.777695e-004	4.396096e-006	2.239098e-006	-1.590359e-007	1.947628e-023	2.641741e-008	170.568728
617	-1.777695e-004	6.635194e-006	2.239098e-006	-1.589802e-007	1.946946e-023	2.675029e-008	170.448779
618	-1.777695e-004	8.874292e-006	2.239098e-006	-1.589802e-007	1.946946e-023	2.675029e-008	170.448779
619	-1.777695e-004	1.111339e-005	2.239099e-006	-1.593954e-007	1.952030e-023	2.415436e-008	171.383105
620	-1.781427e-004	1.335249e-005	2.360198e-006	-1.578111e-007	-5.259899e-008	3.473692e-008	168.204808
621	-1.781427e-004	1.559159e-005	2.360188e-006	-1.587988e-007	5.292845e-008	2.930726e-008	170.068940
622	-1.773963e-004	1.783068e-005	2.360229e-006	-1.587995e-007	5.293553e-008	2.930808e-008	170.068836
623	-1.766499e-004	2.006978e-005	2.360229e-006	-1.601002e-007	5.336913e-008	1.995159e-008	173.257572
624	-1.762767e-004	2.230888e-005	2.239100e-006	-1.597157e-007	1.955953e-023	2.193740e-008	172.179198
625	-1.762767e-004	2.454798e-005	2.239100e-006	-1.597157e-007	1.955953e-023	2.193740e-008	172.179198
626	-1.762767e-004	2.678707e-005	2.239090e-006	-1.595859e-007	1.954364e-023	2.285718e-008	171.849072
627	-1.762767e-004	2.902617e-005	2.239100e-006	-1.595131e-007	1.953473e-023	2.336442e-008	171.666953
628	-1.762767e-004	3.089209e-005	1.492730e-006	-1.063419e-007	1.302312e-023	1.557625e-008	171.666953
629	-1.762767e-004	3.275800e-005	2.239100e-006	-1.596313e-007	1.954919e-023	2.254334e-008	171.961769
630	-1.762767e-004	3.499710e-005	2.239100e-006	-1.596313e-007	1.954919e-023	2.254334e-008	171.961769
631	-1.766499e-004	3.723620e-005	2.360229e-006	-1.601624e-007	-5.338987e-008	1.938885e-008	173.448589
632	-1.770231e-004	3.947530e-005	2.239100e-006	-1.594295e-007	1.952448e-023	2.392860e-008	171.464250
633	-1.770231e-004	4.171440e-005	2.239090e-006	-1.594288e-007	1.952439e-023	2.392850e-008	171.464250
634	-1.770231e-004	4.395349e-005	2.239100e-006	-1.594441e-007	1.952627e-023	2.383121e-008	171.499252
635	-1.766499e-004	4.619259e-005	2.360229e-006	-1.598349e-007	5.328067e-008	2.219003e-008	172.496984
636	-1.762767e-004	4.843169e-005	2.239100e-006	-1.599696e-007	1.959063e-023	2.000153e-008	172.873106
637	-1.762767e-004	5.067079e-005	2.239100e-006	-1.597417e-007	1.956271e-023	2.174732e-008	172.247381
638	-1.762767e-004	5.290988e-005	2.239090e-006	-1.597409e-007	1.956262e-023	2.174722e-008	172.247381
639	-1.762767e-004	5.514898e-005	2.239100e-006	-1.597417e-007	1.956271e-023	2.174732e-008	172.247381
640	-1.762767e-004	5.738808e-005	2.239100e-006	-1.598770e-007	1.957929e-023	2.072869e-008	172.612587
641	-1.762767e-004	5.962718e-005	2.239100e-006	-1.598770e-007	1.957929e-023	2.072869e-008	172.612587
642	-1.762767e-004	6.186628e-005	2.239100e-006	-1.598349e-007	1.957413e-023	2.105118e-008	172.496998
643	-1.762767e-004	6.373219e-005	1.492730e-006	-1.065563e-007	1.304939e-023	1.403409e-008	172.496998
644	-1.762767e-004	6.559811e-005	2.239100e-006	-1.598997e-007	1.958206e-023	2.055326e-008	172.675450
645	-1.762767e-004	6.783721e-005	2.239090e-006	-1.599073e-007	1.958299e-023	2.048845e-008	172.698640
646	-1.762767e-004	7.007630e-005	2.239100e-006	-1.599080e-007	1.958308e-023	2.048854e-008	172.698640
647	-1.762767e-004	7.231540e-005	2.239100e-006	-1.600146e-007	1.959613e-023	1.963870e-008	173.003040
648	-1.762767e-004	7.455450e-005	2.239100e-006	-1.600146e-007	1.959613e-023	1.963870e-008	173.003040
649	-1.762767e-004	7.679360e-005	2.239100e-006	-1.599932e-007	1.959352e-023	1.981174e-008	172.941077
650	-1.759036e-004	7.903269e-005	2.360188e-006	-1.606365e-007	5.354095e-008	1.437709e-008	175.146735
651	-1.755304e-004	8.127179e-005	2.239100e-006	-1.602207e-007	1.962138e-023	1.787928e-008	173.632616
652	-1.755304e-004	8.351089e-005	2.239100e-006	-1.602207e-007	1.962138e-023	1.787928e-008	173.632616
653	-1.755304e-004	8.574999e-005	2.239100e-006	-1.601747e-007	1.961574e-023	1.828681e-008	173.486863
654	-1.751572e-004	8.798909e-005	2.360229e-006	-1.606143e-007	5.354048e-008	1.465901e-008	175.051419
655	-1.747840e-004	9.022818e-005	2.239090e-006	-1.604089e-007	1.964443e-023	1.609612e-008	174.269878
656	-1.747840e-004	9.246728e-005	2.239100e-006	-1.603534e-007	1.963763e-023	1.664686e-008	174.073152
657	-1.747840e-004	9.470638e-005	2.239100e-006	-1.603355e-007	1.963544e-023	1.681827e-008	174.011902
658	-1.747840e-004	9.657229e-005	1.492730e-006	-1.068703e-007	1.308784e-023	1.139913e-008	173.911671
659	-1.747840e-004	9.843821e-005	2.239100e-006	-1.603059e-007	1.963181e-023	1.709873e-008	173.911671
660	-1.744108e-004	1.006773e-004	2.360267e-006	-1.605782e-007	5.352751e-008	1.512547e-008	174.893623
661	-1.736645e-004	1.029165e-004	2.360198e-006	-1.605754e-007	5.352034e-008	1.512518e-008	174.893570
662	-1.729181e-004	1.051556e-004	2.360229e-006	-1.607161e-007	5.357442e-008	1.336172e-008	175.490309
663	-1.725449e-004	1.073947e-004	2.239100e-006	-1.607728e-007	1.968899e-023	1.193546e-008	175.754259
664	-1.717986e-004	1.096338e-004	2.691045e-006	-1.608064e-007	1.072019e-007	1.378940e-008	175.918857
665	-1.706790e-004	1.118728e-004	2.360134e-006	-1.607299e-007	5.358142e-008	1.307758e-008	175.586221
666	-1.699326e-004	1.141119e-004	2.360229e-006	-1.607293e-007	5.357882e-008	1.318428e-008	175.550317
667	-1.691863e-004	1.163510e-004	2.360198e-006	-1.607261e-007	5.357059e-008	1.322671e-008	175.535908
668	-1.684399e-004	1.185901e-004	2.360229e-006	-1.606720e-007	5.355973e-008	1.393828e-008	175.295286
669	-1.673204e-004	1.208292e-004	2.691045e-006	-1.606259e-007	1.070816e-007	1.655090e-008	175.099725
670	-1.654545e-004	1.230683e-004	3.166566e-006	-1.609529e-007	1.609529e-007	1.300139e-008	176.730909
671	-1.635885e-004	1.253074e-004	2.691100e-006	-1.609637e-007	1.073139e-007	1.081869e-008	176.799182
672	-1.624689e-004	1.271733e-004	1.668956e-006	-1.073128e-007	5.364921e-008	6.732192e-009	176.788344
673	-1.617226e-004	1.290392e-004	2.360229e-006	-1.609197e-007	5.364228e-008	1.028506e-008	176.530168
674	-1.602299e-004	1.312784e-004	3.166566e-006	-1.608956e-007	1.608956e-007	1.434879e-008	176.391688
675	-1.579908e-004	1.327711e-004	2.360198e-006	-5.364028e-008	1.609352e-007	1.001101e-008	176.622688
676	-1.557517e-004	1.342638e-004	3.166566e-006	-1.610081e-007	1.610081e-007	1.155406e-008	177.095159
677	-1.535125e-004	1.365029e-004	3.166566e-006	-1.609975e-007	1.609975e-007	1.184460e-008	177.022048
678	-1.512734e-004	1.387420e-004	3.166566e-006	-1.610065e-007	1.610065e-007	1.159709e-008	177.084330
679	-1.490343e-004	1.409811e-004	3.166566e-006	-1.610700e-007	1.610700e-007	9.673130e-009	177.568361
680	-1.471685e-004	1.432202e-004	2.691045e-006	-1.610490e-007	1.073636e-007	8.794441e-009	177.398483
681	-1.453026e-004	1.454592e-004	3.166566e-006	-1.610678e-007	1.610678e-007	9.747137e-009	177.549746
682	-1.438098e-004	1.476983e-004	2.360229e-006	-1.610831e-007	5.369675e-008	6.878856e-009	177.680092
683	-1.430635e-004	1.499374e-004	2.360198e-006	-1.610572e-007	5.368093e-008	7.521941e-009	177.463040
684	-1.419439e-004	1.521765e-004	2.691100e-006	-1.610262e-007	1.073556e-007	9.380554e-009	177.225028
685	-1.404511e-004	1.544157e-004	2.691045e-006	-1.610699e-007	1.073775e-007	8.224289e-009	177.567247
686	-1.385852e-004	1.566548e-004	3.166566e-006	-1.610606e-007	1.610606e-007	9.982496e-009	177.490544
687	-1.367194e-004	1.585207e-004	2.110997e-006	-1.074023e-007	1.074023e-007	5.567760e-009	177.900672
688	-1.348535e-004	1.603865e-004	3.166566e-006	-1.611070e-007	1.611070e-007	8.351827e-009	177.900672
689	-1.326143e-004	1.626257e-004	3.166566e-006	-1.611251e-007	1.611251e-007	7.622204e-009	178.084143
690	-1.307484e-004	1.648648e-004	2.691100e-006	-1.611261e-007	1.074222e-007	6.442433e-009	178.094582
691	-1.292557e-004	1.671039e-004	2.691045e-006	-1.611163e-007	1.074085e-007	6.785882e-009	177.992922
692	-1.273898e-004	1.685966e-004	2.360229e-006	-5.372123e-008	1.611565e-007	4.585332e-009	178.453822
693	-1.251507e-004	1.693430e-004	2.360229e-006	-5.372123e-008	1.611565e-007	4.585332e-009	178.453822
694	-1.229116e-004	1.708358e-004	3.166566e-006	-1.611390e-007	1.611390e-007	7.010028e-009	178.238065
695	-1.206725e-004	1.727016e-004	2.691045e-006	-1.074207e-007	1.611346e-007	6.124188e-009	178.188701
696	-1.184333e-004	1.741944e-004	2.691045e-006	-1.074394e-007	1.611627e-007	4.946445e-009	178.537117
697	-1.161943e-004	1.760603e-004	3.166566e-006	-1.611569e-007	1.611569e-007	6.133238e-009	178.458499
698	-1.139552e-004	1.782993e-004	3.166566e-006	-1.611564e-007	1.611564e-007	6.155007e-009	178.453026
699	-1.117161e-004	1.801653e-004	2.691100e-006	-1.074398e-007	1.611525e-007	5.402236e-009	178.402319
700	-1.094770e-004	1.812849e-004	2.360198e-006	-5.372119e-008	1.611780e-007	3.652514e-009	178.768407
701	-1.072379e-004	1.820312e-004	2.360229e-006	-5.372839e-008	1.611780e-007	3.652537e-009	178.768416
702	-1.053719e-004	1.831508e-004	2.110997e-006	-1.074534e-007	1.074534e-007	3.007514e-009	178.866194
703	-1.035061e-004	1.846435e-004	2.691100e-006	-1.074583e-007	1.611803e-007	4.030987e-009	178.807927
704	-1.012670e-004	1.865094e-004	3.166495e-006	-1.611844e-007	1.611916e-007	3.899199e-009	179.020041
705	-9.902784e-005	1.887484e-004	3.166573e-006	-1.611849e-007	1.611856e-007	4.418160e-009	178.889626
706	-9.678874e-005	1.906144e-004	2.691100e-006	-1.074647e-007	1.611898e-007	3.436007e-009	178.983899
707	-9.454965e-005	1.917340e-004	2.360188e-006	-5.372120e-008	1.611773e-007	3.650044e-009	178.769235
708	-9.231055e-005	1.924803e-004	2.360229e-006	-5.373232e-008	1.611898e-007	3.018201e-009	178.982330
709	-9.007145e-005	1.932267e-004	2.360229e-006	-5.373232e-008	1.611898e-007	3.018201e-009	178.982330
710	-8.783235e-005	1.939731e-004	2.360198e-006	-5.372297e-008	1.611833e-007	3.380026e-009	178.860300
711	-8.559325e-005	1.943462e-004	2.239100e-006	9.869891e-024	1.611875e-007	2.985991e-009	178.938720
712	-8.335416e-005	1.947194e-004	2.360220e-006	-5.373299e-008	1.611910e-007	2.897883e-009	179.022899
713	-8.111506e-005	1.950926e-004	2.239100e-006	9.870306e-024	1.611943e-007	2.594392e-009	179.077915
714	-7.887596e-005	1.958389e-004	2.691045e-006	-1.074576e-007	1.611900e-007	3.423188e-009	178.987669
715	-7.663686e-005	1.977049e-004	3.166566e-006	-1.611855e-007	1.611855e-007	4.374283e-009	178.900652
716	-7.477094e-005	1.995708e-004	2.111089e-006	-1.074622e-007	1.074572e-007	2.887549e-009	178.911473
717	-7.290503e-005	2.003172e-004	2.239100e-006	9.870094e-024	1.611909e-007	2.800722e-009	179.004575
718	-7.066593e-005	2.003172e-004	2.239100e-006	9.870094e-024	1.611909e-007	2.800722e-009	179.004575
719	-6.842684e-005	2.003172e-004	2.239090e-006	9.870348e-024	1.611950e-007	2.505390e-009	179.109546
720	-6.618774e-005	2.010635e-004	2.691045e-006	-1.074587e-007	1.611916e-007	3.311726e-009	179.020635
721	-6.394864e-005	2.021831e-004	2.360229e-006	-5.373194e-008	1.611886e-007	3.085757e-009	178.959549
722	-6.170954e-005	2.029295e-004	2.360198e-006	-5.372319e-008	1.611840e-007	3.344949e-009	178.872129
723	-5.947044e-005	2.033026e-004	2.239100e-006	9.869591e-024	1.611826e-007	3.239472e-009	178.848616
724	-5.723134e-005	2.033026e-004	2.239090e-006	9.869547e-024	1.611819e-007	3.239458e-009	178.848616
725	-5.499225e-005	2.033026e-004	2.239100e-006	9.869591e-024	1.611826e-007	3.239472e-009	178.848616
726	-5.275315e-005	2.033026e-004	2.239100e-006	9.870222e-024	1.611930e-007	2.678265e-009	179.048102
727	-5.051405e-005	2.033026e-004	2.239100e-006	9.870546e-024	1.611983e-007	2.337435e-009	179.169248
728	-4.827495e-005	2.044222e-004	3.166566e-006	-1.611913e-007	1.611913e-007	3.923139e-009	179.014046
729	-4.603586e-005	2.066613e-004	3.166559e-006	-1.611775e-007	1.611768e-007	4.927565e-009	178.761578
730	-4.379676e-005	2.081540e-004	2.360229e-006	-5.372880e-008	1.611792e-007	3.590971e-009	178.789178
731	-4.193084e-005	2.085272e-004	1.492730e-006	6.579829e-024	1.074568e-007	2.063054e-009	178.900118
732	-4.006493e-005	2.085272e-004	2.239100e-006	9.869765e-024	1.611855e-007	3.094589e-009	178.900118
733	-3.782583e-005	2.085272e-004	2.239100e-006	9.869940e-024	1.611884e-007	2.942078e-009	178.954329
734	-3.558673e-005	2.089004e-004	2.360229e-006	-5.373162e-008	1.611877e-007	3.141504e-009	178.940750
735	-3.334763e-005	2.096468e-004	2.360198e-006	-5.372497e-008	1.611893e-007	3.045162e-009	178.973225
736	-3.110854e-005	2.107663e-004	2.691092e-006	-1.074614e-007	1.611842e-007	3.757460e-009	178.888823
737	-2.886944e-005	2.118859e-004	2.360198e-006	-5.372778e-008	1.611977e-007	2.501222e-009	179.156646
